,Carrier Code_x,Date (MM/DD/YYYY),Flight Number_x,Tail Number_x,Destination Airport_x,Scheduled departure time_x,Actual departure time_x,Scheduled elapsed time (Minutes)_x,Actual elapsed time (Minutes)_x,Departure delay (Minutes)_x,Wheels-off time_x,Taxi-Out time (Minutes)_x,Delay Carrier (Minutes)_x,Delay Weather (Minutes)_x,Delay National Aviation System (Minutes)_x,Delay Security (Minutes)_x,Delay Late Aircraft Arrival (Minutes)_x,Carrier Code_y,Flight Number_y,Tail Number_y,Destination Airport_y,Scheduled departure time_y,Actual departure time_y,Scheduled elapsed time (Minutes)_y,Actual elapsed time (Minutes)_y,Departure delay (Minutes)_y,Wheels-off time_y,Taxi-Out time (Minutes)_y,Delay Carrier (Minutes)_y,Delay Weather (Minutes)_y,Delay National Aviation System (Minutes)_y,Delay Security (Minutes)_y,Delay Late Aircraft Arrival (Minutes)_y,Carrier Code,Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
66,UA,1/3/22,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
67,UA,1/3/22,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
68,UA,1/3/22,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
69,UA,1/3/22,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
70,UA,1/3/22,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
71,UA,1/3/22,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0
72,UA,1/3/22,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
73,UA,1/3/22,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
74,UA,1/3/22,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
75,UA,1/3/22,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
76,UA,1/3/22,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
77,UA,1/3/22,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
78,UA,1/3/22,1643.0,N852UA,DEN,8:00,8:59,261.0,285.0,59.0,10:05,66.0,0.0,59.0,24.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
79,UA,1/3/22,1979.0,N820UA,DEN,15:50,20:04,260.0,246.0,254.0,20:31,27.0,154.0,0.0,0.0,0.0,86.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
80,UA,1/3/22,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0,UA,2234.0,N73256,ORD,6:45,10:06,139.0,151.0,201.0,10:55,49.0,201.0,0.0,12.0,0.0,0.0
81,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
82,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
83,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
84,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
85,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
86,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
87,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
88,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
89,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0
90,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
91,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
92,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
93,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
94,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
95,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
96,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
97,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
98,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0
99,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
100,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
101,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
102,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
103,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
104,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
105,UA,1/4/22,1643.0,N875UA,DEN,8:00,8:39,261.0,312.0,39.0,9:46,67.0,0.0,39.0,51.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
106,UA,1/4/22,1979.0,N899UA,DEN,15:50,15:59,260.0,303.0,9.0,16:13,14.0,9.0,0.0,43.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
107,UA,1/4/22,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0,UA,2234.0,N17245,ORD,6:45,10:08,139.0,137.0,203.0,10:44,36.0,201.0,0.0,0.0,0.0,0.0
108,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
109,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
110,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
111,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
112,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
113,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
114,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
115,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
116,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0
117,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
118,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
119,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
120,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
121,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
122,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
123,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
124,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
125,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0
126,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
127,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
128,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
129,UA,1/5/22,1643.0,N409UA,DEN,8:00,8:03,261.0,252.0,3.0,8:16,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
130,UA,1/5/22,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
131,UA,1/5/22,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N818UA,DEN,15:50,16:30,260.0,297.0,40.0,16:42,12.0,14.0,0.0,37.0,0.0,26.0,UA,2234.0,N489UA,ORD,6:45,6:43,139.0,143.0,-2.0,7:02,19.0,0.0,0.0,0.0,0.0,0.0
